Date,Open,High,Low,Close,Volume
2001-01-05,2.95,2.0,2.0,2.0,1000.0
2001-01-09,2.0,2.0,2.0,2.0,500.0
2001-01-10,2.0,2.25,2.05,2.25,1000.0
2001-01-26,2.25,2.25,2.25,2.25,500.0
2001-01-29,2.25,1.65,1.65,1.65,1500.0
2001-02-15,1.65,1.65,1.65,1.65,500.0
2001-02-16,1.65,1.6,1.6,1.6,500.0
2001-03-02,1.6,1.7,1.7,1.7,500.0
2001-03-09,1.7,2.05,2.05,2.05,500.0
2001-03-13,2.05,2.25,2.25,2.25,500.0
2001-03-14,2.25,2.5,2.5,2.5,1000.0
2001-03-15,2.5,2.0,2.0,2.0,1000.0
2001-03-19,2.0,2.0,2.0,2.0,1000.0
2001-03-20,2.0,2.0,2.0,2.0,1000.0
2001-03-21,2.0,2.0,1.8,2.0,3000.0
2001-03-26,1.6,1.6,1.6,1.6,0.0
2001-04-11,1.6,1.65,1.65,1.65,500.0
2001-04-17,1.65,1.65,1.65,1.65,500.0
2001-04-27,1.65,1.65,1.65,1.65,1000.0
2001-05-09,1.65,3.0,1.7,1.7,1500.0
2001-05-10,1.7,2.0,1.7,2.0,2000.0
2001-05-18,2.0,2.0,2.0,2.0,0.0
2001-06-06,2.0,1.7,1.7,1.7,500.0
2001-06-21,1.7,1.75,1.75,1.75,500.0
2001-06-22,1.75,1.7,1.7,1.7,500.0
2001-06-26,1.7,1.75,1.75,1.75,2000.0
2001-07-09,1.75,1.75,1.75,1.75,500.0
2001-07-18,1.75,1.75,1.7,1.7,2500.0
2001-07-19,1.7,1.75,1.75,1.75,1000.0
2001-07-20,1.75,1.75,1.75,1.75,1000.0
2001-07-23,1.75,1.75,1.75,1.75,1000.0
2001-07-30,1.75,1.75,1.75,1.75,500.0
2001-07-31,1.75,1.75,1.75,1.75,500.0
2001-08-01,1.75,1.75,1.75,1.75,500.0
2001-08-06,1.75,1.75,1.75,1.75,2000.0
2001-08-07,1.75,1.75,1.75,1.75,500.0
2001-08-10,1.75,1.75,1.75,1.75,1000.0
2001-09-03,1.75,1.75,1.75,1.75,2000.0
2001-09-07,1.75,1.75,1.75,1.75,1000.0
2001-09-11,1.75,1.75,1.75,1.75,1000.0
2001-10-19,1.75,1.75,1.75,1.75,1000.0
2001-11-13,1.75,1.7,1.7,1.7,500.0
2002-01-30,1.7,1.3,1.25,1.25,12000.0
2002-01-31,1.25,1.5,1.5,1.5,7000.0
2002-02-01,1.5,1.7,1.65,1.7,4000.0
2002-02-04,1.7,1.6,1.6,1.6,1000.0
2002-02-08,1.6,0.3,0.3,0.3,500.0
2002-02-11,0.3,1.3,1.25,1.25,3000.0
2002-02-18,1.25,1.3,1.25,1.25,1000.0
2002-02-19,1.25,1.3,1.25,1.3,3000.0
2002-02-26,1.3,1.25,1.25,1.25,500.0
2002-02-27,1.25,2.75,2.75,2.75,500.0
2002-03-07,2.75,1.7,1.5,1.5,4000.0
2002-03-14,1.5,1.25,1.25,1.25,2500.0
2002-03-22,1.25,1.7,1.7,1.5,1000.0
2002-03-27,1.5,1.5,1.5,1.5,0.0
2002-04-01,1.5,1.45,1.45,1.45,0.0
2002-04-04,1.45,1.5,1.5,1.5,0.0
2002-04-09,1.5,1.3,1.3,1.3,1000.0
2002-04-11,1.3,1.45,1.45,1.45,500.0
2002-04-12,1.45,1.5,1.45,1.5,1000.0
2002-04-15,1.5,2.25,1.6,2.25,7000.0
2002-04-16,2.25,2.3,2.0,2.25,7500.0
2002-04-17,2.25,2.25,2.25,2.25,7000.0
2002-04-22,2.25,2.25,2.25,2.25,1500.0
2002-04-23,2.25,2.25,2.25,2.25,5000.0
2002-04-24,2.25,2.3,2.3,2.3,0.0
2002-05-08,2.3,2.25,2.25,2.25,1500.0
2002-05-15,2.25,2.25,2.25,2.25,38000.0
2002-05-17,2.25,2.25,2.25,2.25,1000.0
2002-05-22,2.25,2.25,2.25,2.25,1000.0
2002-06-07,2.25,2.25,2.25,2.25,1000.0
2002-06-14,2.25,2.0,2.0,2.0,500.0
2002-06-19,2.0,2.5,2.5,2.5,500.0
2002-07-10,2.5,2.0,2.0,2.0,1000.0
2002-07-17,2.0,2.6,2.5,2.6,1500.0
2002-07-18,2.6,3.5,2.8,3.5,9000.0
2002-07-19,3.5,3.9,3.4,3.9,6500.0
2002-07-22,3.9,4.25,3.25,3.25,49500.0
2002-07-23,3.25,3.25,3.0,3.0,15500.0
2002-07-24,3.0,3.05,3.05,3.05,1500.0
2002-07-25,3.05,3.25,3.25,3.25,16500.0
2002-07-26,3.25,3.05,3.05,3.05,1000.0
2002-07-30,3.05,3.0,3.0,3.0,3500.0
2002-07-31,3.0,3.15,3.05,3.1,3500.0
2002-08-02,3.1,3.0,3.0,3.0,500.0
2002-08-05,3.0,3.05,3.05,3.05,2000.0
2002-08-07,3.05,3.2,3.0,3.2,15000.0
2002-08-08,3.2,3.25,3.25,3.25,10000.0
2002-08-13,3.25,3.1,3.1,3.1,500.0
2002-08-16,3.1,4.6,3.5,4.6,87500.0
2002-08-19,4.6,4.9,4.3,4.4,12000.0
2002-08-20,4.4,4.5,4.3,4.5,4000.0
2002-08-21,4.5,4.45,4.45,4.45,0.0
2002-08-22,4.45,4.1,4.1,4.1,500.0
2002-08-23,4.1,4.4,4.4,4.4,1000.0
2002-08-26,4.4,4.2,4.2,4.2,500.0
2002-08-27,4.2,4.2,3.55,4.0,10500.0
2002-08-29,4.0,3.55,3.55,3.55,500.0
2002-09-04,3.55,3.6,3.6,3.6,0.0
2002-09-06,3.6,4.0,3.5,4.0,3000.0
2002-09-09,4.0,4.75,3.65,4.5,34000.0
2002-09-10,4.5,4.5,4.3,4.3,6000.0
2002-09-11,4.3,4.5,4.5,4.5,5000.0
2002-09-16,4.5,4.25,3.95,4.25,1500.0
2002-09-17,4.25,4.7,4.5,4.7,1500.0
