Date,Open,High,Low,Close,Volume
2001-04-18,3.0,4.5,4.5,4.5,1000.0
2001-05-17,4.5,4.5,4.5,4.5,1000.0
2001-10-08,4.5,5.0,5.0,5.0,500.0
2001-10-15,5.0,6.25,6.25,6.25,500.0
2001-10-22,6.25,7.75,7.75,7.75,500.0
2002-08-05,7.75,6.95,6.95,6.95,0.0
2002-08-22,6.95,6.75,6.75,6.75,0.0
2002-08-26,6.75,6.5,6.5,6.5,0.0
2002-10-08,6.5,6.4,6.4,6.4,0.0
2002-11-27,6.4,6.0,6.0,6.0,0.0
2003-01-15,6.0,5.0,5.0,5.0,0.0
2003-01-24,5.0,4.5,4.5,4.5,0.0
2003-01-29,4.5,5.0,5.0,5.0,0.0
2003-02-20,5.0,4.5,4.5,4.5,5000.0
2003-05-22,4.5,5.5,5.5,5.5,5000.0
2003-05-23,5.5,7.0,7.0,7.0,2000.0
2003-06-18,7.0,6.0,6.0,6.0,0.0
2003-06-19,6.0,6.0,6.0,6.0,1000.0
2004-03-10,6.0,5.25,5.2,5.25,1000.0
2004-04-27,5.25,5.5,5.5,5.5,0.0
2004-07-07,5.5,5.75,5.75,5.75,0.0
2004-07-09,5.75,7.0,7.0,7.0,0.0
2004-07-15,7.0,8.0,8.0,8.0,0.0
2004-09-24,8.0,8.25,8.25,8.25,1000.0
2004-09-27,8.25,7.25,7.25,7.25,3000.0
2004-09-28,7.25,8.75,8.75,8.75,1000.0
2004-09-29,8.75,8.45,8.4,8.4,1000.0
2004-09-30,8.4,8.55,8.55,8.55,0.0
2004-10-01,8.55,9.5,8.6,8.6,1500.0
2004-12-06,8.6,8.8,8.8,8.8,2000.0
2004-12-07,8.8,9.0,9.0,9.0,0.0
2004-12-08,9.0,10.5,10.5,10.5,1000.0
2004-12-09,10.5,12.0,11.75,12.0,1000.0
2004-12-23,12.0,12.25,12.25,12.25,500.0
2004-12-24,12.25,11.5,11.5,11.5,500.0
2005-01-07,11.5,10.5,10.5,10.5,2000.0
2005-02-02,10.5,10.0,10.0,10.0,0.0
2005-02-10,10.0,10.5,10.5,10.5,500.0
2005-07-26,10.5,10.4,10.4,10.4,0.0
2005-08-16,10.4,10.0,10.0,10.0,0.0
2005-08-30,10.0,9.9,9.9,9.9,0.0
2005-09-01,9.9,9.85,9.85,9.85,0.0
2005-09-05,9.85,9.8,9.8,9.8,0.0
2005-09-20,9.8,9.5,9.5,9.5,1000.0
2006-04-17,8.75,8.75,8.75,8.75,10000.0
2006-04-26,8.75,9.75,9.75,9.75,2500.0
2006-05-02,9.75,10.75,10.75,10.75,2500.0
2006-09-13,10.75,10.0,10.0,10.0,0.0
2006-11-15,10.0,9.0,9.0,9.0,0.0
2006-12-18,9.0,8.0,8.0,8.0,0.0
2007-02-21,8.0,9.0,9.0,9.0,0.0
2007-02-22,9.0,10.0,10.0,10.0,0.0
2007-02-26,10.0,11.0,11.0,11.0,0.0
2007-02-27,11.0,12.0,12.0,12.0,0.0
2007-02-28,12.0,13.0,13.0,13.0,0.0
2007-03-01,13.0,14.0,14.0,14.0,0.0
2007-08-27,14.0,13.0,13.0,13.0,0.0
2007-08-30,13.0,12.0,12.0,12.0,0.0
2007-10-25,12.0,11.0,11.0,11.0,0.0
2007-10-29,11.0,10.0,10.0,10.0,0.0
2007-11-05,10.0,9.0,9.0,9.0,0.0
2007-11-06,9.0,8.0,8.0,8.0,0.0
2007-11-07,8.0,7.0,7.0,7.0,0.0
2007-11-20,7.0,6.0,6.0,6.0,1000.0
2007-11-21,6.0,7.0,6.0,7.0,9000.0
2007-12-27,7.0,8.0,8.0,8.0,1500.0
2008-01-08,8.0,9.0,9.0,9.0,1000.0
2008-01-09,9.0,9.05,9.05,9.05,0.0
2008-03-12,9.05,10.05,10.05,10.05,3000.0
2008-03-13,10.05,11.0,11.0,11.0,3500.0
2008-03-14,11.0,12.0,12.0,12.0,1000.0
2008-03-17,12.0,13.0,13.0,13.0,500.0
2008-03-19,13.0,14.0,13.0,14.0,10000.0
2008-03-20,14.0,15.0,14.0,15.0,10500.0
2008-03-24,15.0,16.0,16.0,16.0,1000.0
2008-03-25,16.0,17.0,17.0,17.0,1000.0
2008-03-26,17.0,18.0,17.0,18.0,2500.0
2008-03-27,18.0,19.0,19.0,19.0,4500.0
2008-03-28,19.0,20.0,20.0,20.0,1500.0
2008-03-31,20.0,21.0,20.0,20.0,3000.0
2008-04-01,20.0,21.0,20.05,20.05,1500.0
2008-04-02,20.05,20.05,20.05,20.05,1000.0
2008-04-04,20.05,21.05,21.0,21.05,1000.0
2008-04-10,21.05,22.1,22.0,22.1,1000.0
2008-04-11,22.1,23.2,21.0,21.0,2000.0
2008-04-15,21.0,22.0,22.0,22.0,2000.0
2008-05-20,22.0,23.1,23.1,23.1,1000.0
2008-05-22,23.1,23.99,23.99,23.99,1000.0
2008-06-24,23.99,26.0,26.0,26.0,500.0
2008-07-09,26.0,26.0,26.0,26.0,500.0
2009-03-09,26.0,24.7,24.7,24.7,0.0
2009-03-11,24.7,23.47,23.47,23.47,0.0
2009-03-12,23.47,22.3,22.3,22.3,0.0
2009-03-13,22.3,21.19,21.19,21.19,0.0
2009-03-16,21.19,20.14,20.14,20.14,0.0
2009-03-17,20.14,19.34,19.34,19.34,0.0
2009-03-18,19.34,18.34,18.34,18.34,0.0
2009-03-19,18.34,17.34,17.34,17.34,0.0
2009-03-20,17.34,16.34,16.34,16.34,0.0
2009-03-24,16.34,15.34,15.34,15.34,0.0
2009-03-25,15.34,14.34,14.34,14.34,0.0
2009-03-26,14.34,13.34,13.34,13.34,0.0
2009-03-27,13.34,12.34,12.34,12.34,0.0
2009-03-30,12.34,11.34,11.34,11.34,0.0
